Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG39,OUT035,854.1253079583621
FDU32,OUT049,2057.2611496455356
FDY27,OUT049,2979.217902638837
NCP54,OUT013,2026.5947060968724
NCZ41,OUT049,2171.968656969779
DRL49,OUT013,2242.2653753944414
FDI05,OUT018,1026.4577572257683
FDY56,OUT045,3965.8475830486577
DRC13,OUT013,1852.6162827490944
NCV29,OUT017,3020.4219652662423
FDR24,OUT049,1401.1805581278552
FDZ34,OUT018,2982.448386291836
FDP37,OUT035,2180.983648955899
FDX08,OUT027,5255.40571004992
FDS57,OUT045,2233.0665631940124
NCG18,OUT049,1884.838370006641
FDK25,OUT018,2594.1948059187675
FDH53,OUT049,1394.8637536202882
DRI59,OUT018,3332.955457040582
FDA52,OUT046,2719.9430557613528
FDT20,OUT010,0.0
FDE36,OUT019,641.5382571202008
FDI24,OUT017,3255.583240330373
FDB28,OUT018,2955.9883415131176
FDV11,OUT017,2890.1859241192988
FDP01,OUT046,2293.765758853622
FDD34,OUT027,4063.0730438790342
FDJ50,OUT027,1449.0461311128229
FDZ44,OUT013,1755.0209610112456
DRO59,OUT035,1072.6123493977855
DRB48,OUT045,635.6197077486754
FDR21,OUT018,2326.2006724774637
NCE42,OUT010,1307.8866715682316
FDO23,OUT046,1459.878169817779
NCE30,OUT018,3308.921878578037
FDQ22,OUT035,748.5653079589858
FDY01,OUT045,1794.541256934002
FDS08,OUT017,2518.979478705354
FDG28,OUT018,2908.7872616927543
FDQ51,OUT018,432.7698105278537
FDB05,OUT017,4197.160826201713
FDO56,OUT049,1948.992262870975
FDE02,OUT018,1270.4331374917317
FDN45,OUT017,3441.734903876264
FDS09,OUT013,779.7611635633182
NCA54,OUT018,2754.1362406180924
FDP09,OUT010,217.1145940035517
FDC53,OUT045,1446.8918191646592
NCM55,OUT017,3077.489178066348
FDL09,OUT018,2274.894231919806
FDA11,OUT019,294.4063461831097
FDA50,OUT045,1429.6263045516766
FDC23,OUT017,3657.0109909173275
FDE22,OUT049,2697.8291026784236
FDD23,OUT046,3290.574262723575
NCA29,OUT049,3306.6037896579564
FDK38,OUT046,2430.774988200413
DRC13,OUT046,1872.729614910364
NCP43,OUT049,3127.3758104926396
FDX28,OUT049,1557.6037000612105
FDF08,OUT049,1455.8411994915991
FDZ33,OUT046,2281.1395919986853
FDD10,OUT049,2449.291127775571
FDO58,OUT017,2488.907405182201
FDI50,OUT017,4126.912564730221
FDO58,OUT045,2447.111282693744
FDX08,OUT013,3100.109467457755
NCK17,OUT010,0.0
FDF39,OUT035,4992.350357002597
FDU45,OUT010,309.5554035715518
NCJ18,OUT018,1661.658265205184
DRC27,OUT019,532.6012531870724
DRC25,OUT035,1331.8901950475968
FDU59,OUT035,2461.3134937732707
FDU28,OUT035,3480.6837523842464
NCP30,OUT046,596.2786396398885
FDB39,OUT018,639.7469950015959
FDE41,OUT013,1281.3050180460777
DRH11,OUT010,185.3690163880758
FDA58,OUT045,3458.723902602601
FDU50,OUT046,1834.364981845026
FDM34,OUT013,1925.370364554643
FDM44,OUT027,2822.62361911964
FDR39,OUT045,3064.6459452907347
FDM25,OUT045,2668.2572367781704
FDQ49,OUT049,2156.7705562764045
DRH25,OUT018,605.9811476582315
FDM09,OUT027,4480.112804205215
FDL44,OUT019,404.80722346210496
NCR42,OUT018,411.9057779469342
DRL59,OUT046,778.8439432218449
FDX43,OUT013,2425.693017512824
DRK47,OUT010,564.3751819006427
FDU48,OUT018,1728.3013081638428
FDY12,OUT045,820.6412360341001
NCN43,OUT018,1795.3849387455773
NCM55,OUT018,2645.3505148961017
FDQ21,OUT027,3460.2882459904085
FDX13,OUT035,4355.292500032781
NCK30,OUT027,6186.423173667937
FDG20,OUT049,2863.7461103056166
DRG27,OUT017,669.6023295826103
FDY14,OUT018,4328.52615200116
FDP59,OUT035,1524.795929948917
FDU60,OUT017,3013.255789295556
NCC18,OUT019,321.23915133984406
DRJ39,OUT017,3932.0879416215157
FDS07,OUT049,1849.058745925884
FDM08,OUT027,6050.295617989135
FDP51,OUT045,1935.1818230382423
FDU16,OUT035,1397.2184079310719
FDH12,OUT013,1783.0828754211714
DRE48,OUT010,641.5695381582893
NCL42,OUT027,6129.103362162772
FDR21,OUT045,2526.255777069522
NCW29,OUT035,2373.8185606358934
FDO11,OUT013,4122.8366492526
NCM31,OUT049,2392.167769925286
FDV35,OUT019,251.91914906520515
FDF58,OUT017,1246.4506868557437
NCE43,OUT049,3027.4874649311014
FDA02,OUT035,2444.2159820727693
DRL37,OUT010,60.998741316988344
FDR24,OUT018,1153.7799048839497
FDW59,OUT049,1395.2877296440693
FDS22,OUT049,725.1382404832289
FDW24,OUT017,802.0585673266892
FDU24,OUT035,1616.068003119529
FDA21,OUT027,5639.136897732651
FDH58,OUT027,3276.846537090936
FDW36,OUT018,1364.462983971403
FDI45,OUT027,4798.165928385763
FDU01,OUT018,3194.760010202685
FDF35,OUT027,2908.728888454391
FDU43,OUT019,250.70769041217977
FDE24,OUT019,399.49438223043444
FDK50,OUT049,2746.5061730976736
FDG31,OUT045,975.0435630971062
FDC60,OUT045,1576.6511485616134
FDL36,OUT013,1420.0487919154607
FDP21,OUT013,2980.2848742551423
FDW16,OUT045,1410.2543100451744
FDX02,OUT017,4010.824924314921
FDQ58,OUT027,3796.876587037713
FDT51,OUT046,1591.8164460282774
FDD59,OUT049,1402.8899142474013
NCM42,OUT018,1463.3802803385552
FDA57,OUT018,483.42821829194463
FDZ48,OUT035,1835.4591938670849
FDE46,OUT045,2122.8162483789597
NCZ30,OUT019,328.08528036161147
FDB56,OUT017,3163.740109513493
FDA25,OUT027,2763.18100670712
FDD20,OUT013,2115.378474872463
FDL25,OUT013,1477.3606736315046
NCO18,OUT049,3284.7056486125466
FDJ45,OUT017,739.2859097572166
FDR12,OUT035,2980.613114322491
NCF19,OUT010,58.82464017554821
FDK25,OUT046,2800.306216162857
NCR17,OUT046,1930.4426713926293
FDC52,OUT046,2529.993728044771
NCA54,OUT017,3202.5937055417717
FDR45,OUT010,333.48254249014485
NCM19,OUT049,2033.6189040148006
FDF39,OUT027,6900.68658723402
FDX23,OUT049,1570.8949440419347
FDD58,OUT027,2662.2373873978627
FDX28,OUT013,1633.1416196839891
NCD31,OUT013,2671.8089935774683
FDU57,OUT018,2134.0251296427846
FDI27,OUT046,739.8079766282988
NCM42,OUT046,1768.0797223002676
FDD32,OUT027,2364.8474994235926
FDI34,OUT013,3742.103542195664
NCM29,OUT049,2189.5537655889357
FDG46,OUT018,1633.097169860247
DRC01,OUT010,60.48400989522543
FDB15,OUT027,6459.4275382626465
NCA17,OUT027,3922.461033434739
FDF10,OUT046,2577.3509714275574
FDR26,OUT027,4441.9292991302755
FDI02,OUT049,1805.1896313954712
NCM54,OUT010,352.2733087964093
FDF14,OUT013,2345.6391694981585
FDJ33,OUT010,267.8074558551875
FDM20,OUT035,4474.399293850824
FDC03,OUT027,5236.506076406917
NCX05,OUT046,1943.4168421984186
NCM41,OUT027,2451.784358131461
NCU29,OUT010,137.08299917420572
FDQ59,OUT017,1357.3281685368172
FDH46,OUT010,221.87870123916355
FDH09,OUT013,554.675299228215
NCD06,OUT045,743.7802523286002
FDC15,OUT035,2361.160280330018
DRD37,OUT027,1154.4903524007286
FDT28,OUT027,3865.523840338629
FDR28,OUT027,4327.507272405866
FDT38,OUT017,1275.204451841809
FDV34,OUT027,1899.9297811375627
FDY52,OUT035,1034.3583488682596
FDB34,OUT013,1413.2307204053964
DRL23,OUT018,1423.2953121616652
DRB24,OUT046,2372.3650426416157
FDJ50,OUT046,860.003904290563
FDQ49,OUT035,2360.6534140047706
FDP20,OUT035,2075.664063037706
FDV19,OUT027,4370.453371670359
NCR54,OUT045,2940.792375397578
FDO09,OUT010,577.3442440247018
FDS57,OUT018,2104.1148739992555
FDN10,OUT049,1927.8386937318237
FDV23,OUT049,2127.7028576359853
FDY28,OUT049,3689.179261399122
DRG51,OUT013,2595.6288235401444
FDD45,OUT019,227.02876344552078
NCL18,OUT027,4878.954496293615
NCM29,OUT013,2005.0520115194936
FDF17,OUT027,4667.087595805266
FDE22,OUT017,2634.1885000018115
FDQ22,OUT017,625.8613058937556
FDS01,OUT013,2921.0994291756747
FDW35,OUT027,1058.0488904603526
FDJ33,OUT046,2058.1850274047965
NCF54,OUT035,3026.1361751396453
FDE09,OUT013,1637.703237427236
NCE06,OUT045,2257.420082163704
DRH49,OUT049,1335.8944085729252
FDY43,OUT045,2619.17596379675
NCT05,OUT017,4243.5284078227105
FDZ34,OUT045,3180.202247646584
FDL38,OUT017,1505.6226139312491
FDZ31,OUT017,3384.153038885368
FDR14,OUT035,758.0725155780292
NCN54,OUT049,1533.7230086371358
NCC42,OUT027,3521.9547157525258
FDK08,OUT017,1772.122637082761
FDP59,OUT013,1432.95660904251
FDV22,OUT035,2979.84328227597
FDD33,OUT035,3704.1955626685203
DRE60,OUT027,6325.271768815235
FDK52,OUT046,3558.8437822844435
FDA02,OUT017,2467.330891273906
FDM56,OUT049,1720.301340910014
FDE57,OUT035,2309.971831796674
FDM32,OUT045,1296.503632256864
NCQ30,OUT027,3148.3648919565553
FDQ27,OUT027,2837.2963193230635
FDT60,OUT027,3242.1710008649375
FDU43,OUT049,3784.8261847351223
NCO55,OUT035,1721.862107213699
FDG02,OUT045,2643.927121093596
FDJ28,OUT013,3227.4890880894445
FDP40,OUT045,1600.72325941312
FDJ38,OUT045,3091.93817600923
NCC54,OUT017,3778.244091655284
NCZ41,OUT046,2052.686950699191
FDK38,OUT019,291.115632597302
FDU52,OUT013,2309.079102477912
FDC40,OUT046,1197.034639324401
NCR30,OUT017,1049.3485060640496
NCN18,OUT017,1820.9340394312985
FDB50,OUT035,1329.7350763209572
FDG04,OUT013,3036.478586617791
FDR26,OUT035,2678.7310627715965
NCT17,OUT018,2748.4088789572284
FDX35,OUT027,5586.562948118086
FDS12,OUT046,2235.068987416374
NCZ29,OUT027,3276.9964995939513
FDB38,OUT010,319.9205522928189
FDP12,OUT013,616.3559286241477
FDP22,OUT046,929.5457189973883
FDS26,OUT018,5009.483967538041
FDR52,OUT046,3107.099231419086
DRJ13,OUT046,2506.9770548083375
FDU48,OUT027,3238.187508885814
FDE29,OUT035,1021.6722899201636
NCT29,OUT049,2084.593984304856
DRK37,OUT018,3237.46710011542
FDK55,OUT046,1240.2994210038821
FDR07,OUT046,1242.2236820415876
FDO21,OUT027,5125.019710901927
FDK46,OUT049,3972.677699758564
FDB12,OUT045,1622.7327253599196
FDT31,OUT027,4599.86709476949
FDJ33,OUT045,1919.2093698433432
FDC26,OUT027,2952.3265592818248
NCQ02,OUT045,2765.9419800266396
FDP08,OUT010,503.7035753031362
FDB11,OUT027,5958.754349546372
FDV55,OUT013,2317.2292058338885
FDW20,OUT049,2015.155597546963
NCJ18,OUT019,346.6031318309999
FDC41,OUT018,891.0517459537909
FDE14,OUT027,2730.7893640215484
FDG35,OUT013,2305.2949552461278
FDF45,OUT035,1176.1989948102482
FDS19,OUT027,2305.7813742963717
FDS58,OUT019,369.2340958385553
FDA26,OUT017,3884.682867143415
FDM32,OUT049,1421.103185524401
FDL45,OUT046,2214.1935552558252
FDZ55,OUT049,2657.2964987139676
FDY37,OUT049,2234.763098436271
FDO46,OUT046,2734.1632563987378
FDQ60,OUT046,2146.496860742148
FDA19,OUT018,1857.4502029535452
FDL15,OUT046,2363.373042682063
FDM10,OUT018,2649.8931304415037
NCL05,OUT017,631.5724400347772
DRK49,OUT010,51.23748264314827
NCE18,OUT027,6356.380821437032
FDG40,OUT049,581.0401020760723
DRI59,OUT045,3941.0916104219395
FDK28,OUT035,4419.7998501180955
NCD06,OUT019,111.92369297767982
FDO11,OUT019,450.07027622194164
FDK27,OUT046,1867.463743182313
FDT43,OUT027,1462.2273421757964
FDD38,OUT018,1416.1186115676762
FDA16,OUT049,3911.3822332966797
FDL14,OUT027,3988.936992268093
NCM17,OUT049,739.9157198504618
FDD20,OUT045,1986.921575032318
FDA40,OUT045,1447.0456911643143
FDL43,OUT045,1104.0644309280851
FDV15,OUT045,1734.1861438058818
FDE52,OUT046,1441.924869464377
NCL17,OUT010,503.4246463759771
NCJ31,OUT045,3390.0996727439306
FDR60,OUT045,1200.6053208709586
NCA18,OUT035,1935.0444190636897
FDS21,OUT027,1828.9658356112384
FDW09,OUT035,1472.8056883752256
FDL26,OUT035,2718.874069437061
FDS47,OUT018,1174.5547896993662
FDC39,OUT046,3542.0033301939293
FDT51,OUT035,1695.4022697955197
FDK40,OUT035,4439.478661329584
NCG19,OUT045,3263.0647370014694
FDZ07,OUT046,1020.3432518939371
FDF08,OUT027,2505.885299894652
FDO04,OUT013,787.1467525613168
FDK41,OUT018,1034.9511841246442
FDP15,OUT049,4537.276030699122
NCD43,OUT018,1416.850383419324
NCP18,OUT013,2403.498342067731
FDZ51,OUT046,1563.7536343711004
DRH13,OUT035,1817.2528345467508
FDF38,OUT045,488.19029817957085
NCI43,OUT045,759.0467639979395
FDM38,OUT027,1443.90685603183
FDS03,OUT013,1185.6912188007907
DRJ47,OUT017,2878.9781670667358
FDT50,OUT010,203.25172630082648
FDV02,OUT046,2780.320590685958
NCG18,OUT017,1771.2644490925593
FDW52,OUT046,2704.0512921151526
FDS40,OUT035,639.6006708823415
FDN31,OUT017,3206.677284463725
FDA37,OUT045,1903.282976575466
FDA15,OUT046,3808.0271980178636
FDL39,OUT046,2816.4652733386924
FDJ53,OUT045,1816.6714183216632
FDX22,OUT013,3337.7610522438217
NCZ42,OUT045,4459.1501801300055
FDD56,OUT027,4789.167293281881
FDD40,OUT017,3235.178853719483
FDS50,OUT013,3671.4991478346647
NCN14,OUT013,2934.2176102911494
FDT15,OUT013,3092.1769848343706
NCS18,OUT027,2854.376575868164
NCO26,OUT010,346.5271698000265
FDF58,OUT018,882.8373014111469
NCB19,OUT013,1423.5209588983043
FDH26,OUT017,2330.9211271731315
DRB24,OUT027,4089.2004432087524
FDA49,OUT018,1041.736090548752
FDB32,OUT045,1426.3007998895714
FDI36,OUT017,3545.1707059638798
NCA17,OUT010,413.5661671720791
FDH22,OUT013,2008.3565606708892
NCM26,OUT018,2463.5188839656967
FDT15,OUT027,5373.555075878082
FDB16,OUT018,1017.3894315545479
NCP54,OUT027,3302.0169402809174
FDJ36,OUT013,1664.7487144109384
FDO28,OUT045,1571.3260050803085
FDU09,OUT013,811.0794570655489
FDF29,OUT017,2252.8933519661055
FDY08,OUT013,2208.4541961674568
DRJ59,OUT018,302.2008822374173
FDT23,OUT027,2328.8842416912476
FDU15,OUT018,312.9583133057281
FDT47,OUT013,1815.5625994217612
FDI53,OUT019,429.1179735699486
FDR59,OUT018,3513.0307871295454
FDD53,OUT035,629.8004199494937
FDY51,OUT017,3787.814857861494
FDT04,OUT049,525.7753577439778
FDU51,OUT049,3040.279009345206
FDG14,OUT035,2585.927057361913
NCU06,OUT045,3886.008214373338
DRG25,OUT046,3196.829978550286
DRH49,OUT035,1414.2955065369588
FDN15,OUT035,2393.359173337561
FDL43,OUT018,933.1738629540187
NCT18,OUT049,3310.7845212947004
NCB31,OUT013,3698.157934878438
FDK57,OUT035,1908.5865418584062
FDY04,OUT019,383.8642079387512
NCP54,OUT046,1934.7847857167178
FDF41,OUT013,3965.027827648036
FDM01,OUT045,1445.4970373100678
FDW03,OUT045,1638.8988368339324
FDF28,OUT045,1937.1264558914538
FDY37,OUT017,2480.12495933385
FDQ03,OUT017,4017.8482369864605
FDP51,OUT027,3198.420366528924
FDJ40,OUT017,1801.321672373854
FDC32,OUT049,1439.5983822535745
DRI49,OUT027,2191.594979530229
NCW54,OUT017,941.8908815812003
FDF09,OUT017,693.1911524677344
FDP45,OUT018,3056.7649429940566
DRJ23,OUT018,2972.9978322566194
FDS59,OUT017,1846.6451303410888
FDY08,OUT046,2181.4148611292458
FDX16,OUT049,2399.4513645597613
FDY16,OUT018,2935.2112075011837
FDK32,OUT035,2765.2738017390047
FDQ22,OUT013,630.3263709113021
NCC31,OUT018,2224.64891009243
FDG58,OUT049,2524.670313039749
DRF48,OUT013,2901.4885688470185
DRH36,OUT049,1157.0097239445743
NCR30,OUT035,1179.4492160516932
FDB03,OUT019,356.55392077583497
FDZ28,OUT027,3402.790845772529
FDR35,OUT017,3498.959296272258
DRD15,OUT027,5964.914102735174
FDJ33,OUT019,297.24867131189103
FDA56,OUT010,269.1471579927461
FDP56,OUT046,642.5821159092341
NCT30,OUT046,801.7374539932675
FDK15,OUT017,1683.1637387913388
FDH44,OUT018,2247.925548385134
FDV01,OUT013,2394.9997123915364
DRG03,OUT017,2527.6050932013322
FDG50,OUT027,2292.5932711626388
FDR16,OUT010,559.990340512094
FDZ60,OUT046,1732.4175997727837
DRG03,OUT045,2416.598717124204
FDS56,OUT018,3430.637430062124
FDU33,OUT045,700.3759240616398
DRD27,OUT035,1847.1013006721432
FDW22,OUT046,3608.354542544573
DRA24,OUT045,2664.7772294910415
FDF38,OUT049,533.2821217906305
FDX48,OUT013,2464.7762897464245
FDS58,OUT018,2219.5675519505803
FDC32,OUT046,1351.9905374578634
NCQ29,OUT045,3607.796712499038
DRK39,OUT018,1030.8569097119014
NCS38,OUT017,1874.9501896476286
DRO47,OUT013,1797.7102538284503
DRG27,OUT027,1160.8231286872333
FDC57,OUT027,5549.639781554351
FDS55,OUT046,2499.8938664482753
NCJ06,OUT018,1783.1035150859225
FDO01,OUT019,53.1676071710549
NCM55,OUT045,2823.109880276641
FDC52,OUT049,2552.8293385381926
FDQ15,OUT045,1269.2098549136479
NCT30,OUT027,1401.3895969855432
NCR42,OUT027,982.9140743626006
FDD28,OUT035,911.2020519486687
FDQ34,OUT049,1660.2949967126715
FDZ12,OUT027,3675.640933947295
DRE13,OUT019,234.115610467338
NCN07,OUT019,300.040145525619
FDM28,OUT035,3071.547803320934
FDI10,OUT017,2815.1481641012306
FDQ25,OUT013,2765.098917645548
FDA38,OUT010,107.36593914634113
DRI13,OUT049,3985.2466786042046
FDY20,OUT027,2622.2569043729072
NCZ53,OUT035,3260.0118159079457
NCM31,OUT013,2480.346391163865
DRB01,OUT017,3048.8932117660415
DRF37,OUT046,4292.411400188006
NCF42,OUT049,3107.451867641713
FDF16,OUT018,2070.993619482929
FDB41,OUT013,693.4699861377944
FDR34,OUT013,3958.441621267434
FDR15,OUT018,2141.0991147691498
NCV42,OUT019,242.88519803254076
FDW51,OUT035,3644.7668290885504
FDU36,OUT017,1741.043175350252
FDX60,OUT049,1337.9777171059854
FDY03,OUT035,1983.156260653209
FDW55,OUT045,4424.830433480515
FDT01,OUT010,405.64766745485304
FDG58,OUT013,2470.822808304997
FDK21,OUT017,4829.334498379814
NCS41,OUT019,445.3464533633987
FDS10,OUT045,2724.0994936687785
NCT53,OUT046,2869.4689725024227
FDJ28,OUT018,2798.8425834004747
FDX44,OUT045,1170.049596305971
FDT20,OUT018,494.2016784735447
FDO44,OUT017,1777.9505291587006
NCX17,OUT049,3846.4288691778665
FDY01,OUT017,2059.5845981627026
FDJ12,OUT027,6021.529533808471
DRK35,OUT018,495.1615781115536
FDD47,OUT019,534.2944729117082
NCM53,OUT035,1708.1162842853264
FDO45,OUT013,1469.212154739118
NCM42,OUT010,259.4744652242855
FDE04,OUT046,2891.673431925684
NCI30,OUT027,6283.106594267544
FDZ19,OUT013,2749.939667020255
FDW57,OUT013,3045.245299252652
FDA25,OUT013,1809.8687043952498
FDT22,OUT046,1073.7207159124491
FDP51,OUT013,2008.1256948226999
FDD48,OUT027,3264.4029983130094
FDY39,OUT035,3753.6337635092204
FDO48,OUT010,589.7980300190038
FDD23,OUT027,5625.909021431673
DRN35,OUT027,1076.4047728793512
FDT01,OUT035,3427.074914846427
FDC20,OUT010,123.17189340196501
DRJ35,OUT035,1062.08831871418
FDB32,OUT046,1469.0742700217224
FDL24,OUT046,3361.9103466810902
NCV42,OUT035,1986.7637111481376
FDZ46,OUT046,1841.8623420343524
FDC15,OUT013,2353.9859433936995
FDD08,OUT019,23.122769410469118
FDY50,OUT049,1173.931374599978
FDD36,OUT013,1910.137252416515
FDG57,OUT027,1424.5356042639175
FDL21,OUT018,480.17263825707846
FDN16,OUT027,2700.6012552255133
FDJ09,OUT027,1281.772332548781
FDS01,OUT010,494.56963677512385
FDV33,OUT017,4678.309424586868
DRE12,OUT017,1609.7832166631142
FDR07,OUT013,1239.5472945909687
FDP48,OUT010,709.246033736508
NCB55,OUT035,969.2458484770343
FDQ08,OUT013,918.9617634068393
FDR34,OUT035,4719.06216665839
FDO33,OUT046,1889.4860301328722
FDP13,OUT045,689.0092506156172
FDX12,OUT049,4016.809845704417
NCT06,OUT049,3029.178913370525
FDR16,OUT019,661.6493208413069
FDE36,OUT046,3386.8022918285897
FDZ36,OUT049,3447.217501786992
FDV13,OUT045,1353.435215318707
NCZ17,OUT035,647.71986619261
FDU56,OUT045,3100.0470385346275
FDM09,OUT035,2751.7455958435194
FDV02,OUT017,2874.133900538838
FDS34,OUT018,1507.0464024943258
FDA11,OUT049,1552.6465489939565
FDP09,OUT017,3938.808826893891
FDB29,OUT027,3040.8515493136833
FDT19,OUT017,2946.4118246053613
DRH15,OUT017,723.3267498418202
FDY38,OUT046,3482.404677060181
FDF14,OUT027,3933.5423376736735
FDN48,OUT010,250.69049101842893
FDQ12,OUT013,3808.9545123891658
NCJ43,OUT045,2644.909448675622
FDE17,OUT019,621.7948949894715
FDB05,OUT035,4145.098297576503
FDH10,OUT045,1927.1552652417606
NCR06,OUT017,783.0179631830249
FDU32,OUT018,1710.5233531618346
FDD56,OUT049,2815.5367729870545
FDO36,OUT018,2701.240802345943
FDH16,OUT010,144.05218491298115
FDX10,OUT018,476.68221919707094
FDZ37,OUT017,1433.2778270423812
FDU31,OUT010,699.5306844520878
DRC49,OUT049,2196.0066595735157
FDL15,OUT045,2419.6044086900165
FDN32,OUT019,688.8316636377408
DRH59,OUT027,1985.495207468453
NCU29,OUT049,2567.346379460072
FDR37,OUT019,1075.4990594004475
FDS14,OUT018,2106.1696858023047
FDU02,OUT027,6079.2430859770875
FDJ08,OUT035,3115.097594043682
NCZ06,OUT045,3483.0805807884753
FDO31,OUT049,1269.9721333911052
FDH31,OUT018,1260.671477206439
FDS58,OUT017,2574.2293716765425
NCA53,OUT027,1276.9433080275317
FDF50,OUT046,2995.7283201724545
NCW42,OUT049,3728.6181290373097
NCQ17,OUT045,2548.2625865687887
FDK51,OUT018,4155.115782641481
NCW41,OUT010,471.40600541757
NCR29,OUT017,816.3953862346887
FDB08,OUT019,282.9464351313345
FDA40,OUT027,2306.88130920344
FDL14,OUT018,2244.3248128867676
FDB47,OUT046,3569.6346504163457
FDO03,OUT035,4476.980382956568
DRK13,OUT019,577.1080319344312
FDX13,OUT010,602.432297173832
FDF52,OUT046,3086.4883391806584
FDT11,OUT013,2866.5861155886428
FDB08,OUT013,2359.5300603397427
FDQ28,OUT018,2293.694810571008
FDD29,OUT045,4384.78113595958
NCQ29,OUT027,6014.649497189826
NCO02,OUT013,1031.5614501473146
FDR56,OUT010,502.653255316264
NCM54,OUT049,2258.6028801645148
FDP51,OUT035,1974.8088095499338
FDT38,OUT013,1152.728143481421
FDZ20,OUT018,3415.767072833975
FDJ53,OUT013,1862.525823655608
FDX13,OUT049,4533.995352034559
FDP58,OUT035,3605.1854381849016
NCK31,OUT019,78.6073747531932
FDA35,OUT018,1671.7157525180894
FDV37,OUT018,2885.52649614806
NCO07,OUT027,5700.517030538007
FDA20,OUT045,2805.728931743285
FDZ59,OUT035,2801.3948340751913
NCY17,OUT017,712.7459951817812
FDQ28,OUT035,2580.825123323159
FDV35,OUT017,2444.3007089032003
FDQ36,OUT013,661.2020548466255
FDD34,OUT018,2201.8553219780215
FDK51,OUT045,3826.298187976451
FDV31,OUT035,2719.9116246238773
FDR04,OUT035,1582.9077880216244
FDR14,OUT049,711.0301213153518
DRC36,OUT010,435.11748645093144
FDE39,OUT019,241.4400141377946
FDP57,OUT049,1704.3475997151725
FDE57,OUT046,2130.0100681367767
NCN18,OUT046,1810.7084626894818
NCQ05,OUT018,2067.0570661032425
FDW47,OUT035,2069.6200396531913
FDV46,OUT035,2471.1029017721676
NCP29,OUT045,967.2562128263091
FDE09,OUT018,1488.8440040084015
NCU06,OUT027,6031.453515305686
FDT19,OUT010,420.15694068870016
DRF15,OUT017,2494.4318831146275
DRI51,OUT013,2670.995507223281
NCX54,OUT013,1686.4064177812681
DRE01,OUT013,4238.663498101977
NCB07,OUT045,2840.7072854603293
FDU50,OUT035,1777.9491553420748
FDG40,OUT035,596.5088094113485
FDW10,OUT018,2349.6004479228845
FDX51,OUT013,3121.338565071225
NCP17,OUT045,1055.6258413580974
FDP21,OUT035,3186.8251511799267
FDL04,OUT045,1533.0383102314609
FDV23,OUT013,2010.5990728660381
FDF24,OUT046,1385.050586773773
FDH56,OUT027,3184.260078868111
FDB51,OUT049,925.5997808695658
FDI58,OUT027,2649.712790926736
FDR20,OUT013,734.9018241835445
FDC51,OUT018,1732.3770254751998
FDB16,OUT027,2154.2004519689385
FDE40,OUT049,932.2050143956967
NCM17,OUT035,792.6132620745032
FDU56,OUT035,3550.9429186724587
FDS32,OUT019,339.62772577440455
FDX02,OUT049,3797.684044621923
FDT39,OUT027,3445.137152945401
FDE35,OUT017,1036.4070365084797
NCI42,OUT019,700.5130905651151
DRL23,OUT046,1618.1789971735918
FDA10,OUT046,1886.0353428850524
FDA11,OUT013,1508.1297546669557
NCM06,OUT046,2528.6783366732902
NCT05,OUT035,4117.312089670341
NCQ02,OUT010,410.77815765801915
NCY06,OUT049,2323.3575370740136
FDY56,OUT035,3998.9988079908553
FDL02,OUT035,1825.4932228518205
NCI06,OUT035,3001.764671925558
FDQ14,OUT045,2202.366427871875
FDQ12,OUT017,4080.3831085514253
FDP36,OUT046,972.6302739347805
FDK21,OUT027,6105.927165222167
FDO40,OUT045,2336.6617600922546
NCK54,OUT019,326.3630244148253
FDY09,OUT018,2789.0664159616376
NCW30,OUT049,4208.423021795356
NCC55,OUT027,954.6028123398735
FDE58,OUT018,1556.1643925560147
FDR39,OUT013,3340.15770414407
FDU28,OUT049,3215.653665646433
FDH08,OUT017,4003.578344568251
FDG35,OUT045,2101.7730930795497
FDG22,OUT049,620.0242557679262
FDC34,OUT035,2897.0431106103256
FDP15,OUT018,3903.3586616420625
FDK34,OUT010,281.20307254040677
FDU45,OUT035,2140.2275184205464
FDQ04,OUT027,1082.9775817512086
FDX22,OUT018,2938.1607881452
FDB45,OUT017,1569.9822656812094
NCH43,OUT027,5428.89271502403
DRE60,OUT046,3435.271253127411
FDD17,OUT027,6433.732965817644
NCM54,OUT017,2152.8795951556476
NCH55,OUT013,2115.9697855247296
NCT06,OUT017,2835.3264788634237
FDA48,OUT027,5798.954335920162
FDY58,OUT027,5747.911833359969
FDO25,OUT045,3366.688532898668
FDN50,OUT045,1549.905541134388
FDH35,OUT035,2994.7922026932983
FDK09,OUT045,4198.935500430392
FDO16,OUT013,1221.7578053708778
FDW11,OUT045,1018.6348850786462
FDU47,OUT027,3856.7813946879746
NCQ42,OUT010,306.4577201582654
FDK55,OUT027,2323.009396921948
FDN08,OUT049,2031.1654410215617
FDT57,OUT045,3848.449689680492
FDJ12,OUT018,3313.569342609352
DRL59,OUT017,878.7280039889104
NCN53,OUT046,917.3783202172026
FDO51,OUT010,79.3846877325227
FDK56,OUT017,3139.5265112184115
FDY12,OUT035,834.4101519624198
FDU15,OUT035,684.3498325492262
FDQ19,OUT046,3860.44011694083
DRF15,OUT045,2490.1154106327813
DRE25,OUT019,166.30419585601862
FDK57,OUT018,1642.9530939081483
FDD33,OUT010,731.1985437692945
FDR34,OUT027,6151.062226436226
FDU04,OUT045,1829.6641335104705
FDE35,OUT019,254.62135980364633
