Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP08,OUT018,3124.771866393332
FDU44,OUT046,2618.3075901908614
DRG39,OUT035,887.0143141703429
FDU32,OUT049,2070.2790255024906
FDY27,OUT049,2967.7620390686798
NCP54,OUT013,2011.1068940892296
NCZ41,OUT049,2047.7194553103775
DRL49,OUT013,2268.984998521374
FDI05,OUT018,1030.5881396262812
FDY56,OUT045,3994.3123964538145
DRC13,OUT013,1864.007710925399
NCV29,OUT017,3002.2607907133242
FDR24,OUT049,1443.4697170034647
FDZ34,OUT018,2944.75012663408
FDP37,OUT035,2134.4755114181207
FDX08,OUT027,5302.536347216952
FDS57,OUT045,2251.7519709498147
NCG18,OUT049,1823.8028711622965
FDK25,OUT018,2568.552389804989
FDH53,OUT049,1327.6464421796331
DRI59,OUT018,3322.615131071179
FDA52,OUT046,2667.6045604523824
FDT20,OUT010,0.0
FDE36,OUT019,672.2751863338576
FDI24,OUT017,3158.2872032581354
FDB28,OUT018,3055.590287183363
FDV11,OUT017,2884.553395186577
FDP01,OUT046,2230.8327956702324
FDD34,OUT027,4106.627718226852
FDJ50,OUT027,1505.738676748342
FDZ44,OUT013,1762.741230148773
DRO59,OUT035,1113.9596243793646
DRB48,OUT045,587.5598280399263
FDR21,OUT018,2329.796384049673
NCE42,OUT010,1379.675359593712
FDO23,OUT046,1478.4245297229263
NCE30,OUT018,3304.156186651858
FDQ22,OUT035,784.221157992617
FDY01,OUT045,1822.5491682703744
FDS08,OUT017,2484.7079348505968
FDG28,OUT018,2843.349883613085
FDQ51,OUT018,468.57901190660164
FDB05,OUT017,4287.4414577254975
FDO56,OUT049,1952.330434915103
FDE02,OUT018,1236.1086108689976
FDN45,OUT017,3444.4781129100456
FDS09,OUT013,804.2330145995838
NCA54,OUT018,2846.095269986855
FDP09,OUT010,248.39284771721873
FDC53,OUT045,1422.7973984537289
NCM55,OUT017,3261.0014281104586
FDL09,OUT018,2327.3952242376067
FDA11,OUT019,292.9692127918213
FDA50,OUT045,1419.2900905363952
FDC23,OUT017,3687.4659826625193
FDE22,OUT049,2672.804832064294
FDD23,OUT046,3207.7683017354952
NCA29,OUT049,3266.7606155025987
FDK38,OUT046,2467.1902908021575
DRC13,OUT046,1901.556097082037
NCP43,OUT049,3124.7732573924113
FDX28,OUT049,1579.113744819821
FDF08,OUT049,1474.2101650825032
FDZ33,OUT046,2315.968958198983
FDD10,OUT049,2647.8276993695945
FDO58,OUT017,2552.2720034911044
FDI50,OUT017,4190.867502945584
FDO58,OUT045,2453.515814148319
FDX08,OUT013,3192.4315271387927
NCK17,OUT010,0.0
FDF39,OUT035,5020.78150741547
FDU45,OUT010,326.17219608755954
NCJ18,OUT018,1620.6534769275981
DRC27,OUT019,460.17541417037364
DRC25,OUT035,1280.9395999302765
FDU59,OUT035,2433.46665830651
FDU28,OUT035,3416.597408205147
NCP30,OUT046,591.2114236349037
FDB39,OUT018,614.9624672281284
FDE41,OUT013,1259.7202864661613
DRH11,OUT010,200.43767179451015
FDA58,OUT045,3361.5839362835923
FDU50,OUT046,1828.3009863663353
FDM34,OUT013,1969.7163719675943
FDM44,OUT027,2790.957173386284
FDR39,OUT045,3010.4504707435926
FDM25,OUT045,2678.7938020389065
FDQ49,OUT049,2262.144889892212
DRH25,OUT018,638.052657650069
FDM09,OUT027,4516.813830338835
FDL44,OUT019,436.52099759069415
NCR42,OUT018,398.49363566715374
DRL59,OUT046,822.6976058878668
FDX43,OUT013,2422.6717570099336
DRK47,OUT010,628.146614456603
FDU48,OUT018,1708.0986426522047
FDY12,OUT045,861.600070328559
NCN43,OUT018,1846.981585372101
NCM55,OUT018,2807.0618950839457
FDQ21,OUT027,3487.0170543857876
FDX13,OUT035,4306.679365320446
NCK30,OUT027,6208.07828036003
FDG20,OUT049,2909.360492379693
DRG27,OUT017,674.6112239898741
FDY14,OUT018,4287.562536873438
FDP59,OUT035,1514.1823360407207
FDU60,OUT017,2973.154702449897
NCC18,OUT019,312.0654886768318
DRJ39,OUT017,3919.586726964134
FDS07,OUT049,1834.0076211972748
FDM08,OUT027,6057.586558057266
FDP51,OUT045,1985.8743403005135
FDU16,OUT035,1360.918848403137
FDH12,OUT013,1775.0424860119383
DRE48,OUT010,729.0738298145388
NCL42,OUT027,5900.309298877129
FDR21,OUT045,2491.672326420919
NCW29,OUT035,2290.429965065225
FDO11,OUT013,4043.54345537388
NCM31,OUT049,2379.890068419011
FDV35,OUT019,260.5108133436736
FDF58,OUT017,1147.1573794675849
NCE43,OUT049,3052.8273864317653
FDA02,OUT035,2454.77620204954
DRL37,OUT010,20.411985336368616
FDR24,OUT018,1091.0939883019435
FDW59,OUT049,1347.9783156531557
FDS22,OUT049,686.3457780013189
FDW24,OUT017,852.4862911648295
FDU24,OUT035,1624.8397018803205
FDA21,OUT027,5482.941081411373
FDH58,OUT027,3237.203286132938
FDW36,OUT018,1359.9429622303323
FDI45,OUT027,4798.059037913583
FDU01,OUT018,3066.4236901240874
FDF35,OUT027,2909.9124474219725
FDU43,OUT019,214.87939260234702
FDE24,OUT019,389.65340322677434
FDK50,OUT049,2746.3816304441616
FDG31,OUT045,936.5561519868531
FDC60,OUT045,1543.4203000227021
FDL36,OUT013,1383.8883783401438
FDP21,OUT013,2993.6107056490023
FDW16,OUT045,1359.61475641258
FDX02,OUT017,4027.3876840762887
FDQ58,OUT027,3774.587474105318
FDT51,OUT046,1636.8062462697947
FDD59,OUT049,1371.9155913966688
NCM42,OUT018,1463.921888550716
FDA57,OUT018,471.8672083932988
FDZ48,OUT035,1880.952318396729
FDE46,OUT045,2188.8232859146387
NCZ30,OUT019,311.08885808072637
FDB56,OUT017,3177.062957623265
FDA25,OUT027,2811.8385263780665
FDD20,OUT013,2121.3968914782913
FDL25,OUT013,1373.4225448748964
NCO18,OUT049,3277.6836414405234
FDJ45,OUT017,691.048885006421
FDR12,OUT035,3007.066168863953
NCF19,OUT010,48.45949665115313
FDK25,OUT046,2743.1813910123747
NCR17,OUT046,1924.456120755389
FDC52,OUT046,2601.026669700215
NCA54,OUT017,3334.299460453535
FDR45,OUT010,339.0822378522387
NCM19,OUT049,1959.6673233579104
FDF39,OUT027,7098.961679672184
FDX23,OUT049,1541.4106017632207
FDD58,OUT027,2602.5107066978426
FDX28,OUT013,1612.0261827441714
NCD31,OUT013,2686.8153063067753
FDU57,OUT018,2152.40979793107
FDI27,OUT046,740.1512913312115
NCM42,OUT046,1790.6468981378996
FDD32,OUT027,2290.97133544916
FDI34,OUT013,3749.0732718637787
NCM29,OUT049,2182.867477774447
FDG46,OUT018,1597.5017505490916
DRC01,OUT010,59.74966182326352
FDB15,OUT027,6340.697190161594
NCA17,OUT027,3930.7293142561175
FDF10,OUT046,2591.383839684505
FDR26,OUT027,4536.185016186308
FDI02,OUT049,1813.5391785594554
NCM54,OUT010,343.99028798815743
FDF14,OUT013,2367.502790308793
FDJ33,OUT010,290.6420976285435
FDM20,OUT035,4621.032993593115
FDC03,OUT027,5223.193671756695
NCX05,OUT046,1912.4054847275936
NCM41,OUT027,2453.4633207633724
NCU29,OUT010,172.77899000453067
FDQ59,OUT017,1334.4533619459676
FDH46,OUT010,246.43870708496206
FDH09,OUT013,603.1501893957939
NCD06,OUT045,756.1348554451702
FDC15,OUT035,2308.9255945931263
DRD37,OUT027,1125.4825031108135
FDT28,OUT027,3864.927938510791
FDR28,OUT027,4354.694154469396
FDT38,OUT017,1261.8439312629075
FDV34,OUT027,1954.8661449962049
FDY52,OUT035,968.3425767959877
FDB34,OUT013,1432.6984065376187
DRL23,OUT018,1436.8923318109964
DRB24,OUT046,2309.6567422146386
FDJ50,OUT046,889.1193660343183
FDQ49,OUT035,2398.6040588114424
FDP20,OUT035,2096.870065872801
FDV19,OUT027,4351.16334203189
NCR54,OUT045,2975.125658427824
FDO09,OUT010,529.4602943233683
FDS57,OUT018,2117.493180116149
FDN10,OUT049,1904.522094543838
FDV23,OUT049,2112.2970722126706
FDY28,OUT049,3679.6137073064956
DRG51,OUT013,2600.3341848236178
FDD45,OUT019,235.903562730148
NCL18,OUT027,4845.768134816279
NCM29,OUT013,2019.3227067760604
FDF17,OUT027,4589.067363463151
FDE22,OUT017,2644.0856597453876
FDQ22,OUT017,625.1630544071986
FDS01,OUT013,2948.160993847079
FDW35,OUT027,1126.5911361491424
FDJ33,OUT046,2024.6864974208715
NCF54,OUT035,2992.0297431306635
FDE09,OUT013,1682.8544747605256
NCE06,OUT045,2234.6277027378387
DRH49,OUT049,1300.305772249054
FDY43,OUT045,2695.236402177094
NCT05,OUT017,4201.049490193473
FDZ34,OUT045,3263.7877140873325
FDL38,OUT017,1531.5572723873736
FDZ31,OUT017,3357.93928529107
FDR14,OUT035,800.8114213666258
NCN54,OUT049,1444.6631705854493
NCC42,OUT027,3454.2748815404507
FDK08,OUT017,1694.710017318318
FDP59,OUT013,1571.6664020627852
FDV22,OUT035,2922.8617372046047
FDD33,OUT035,3698.6361154513015
DRE60,OUT027,6452.4452974970345
FDK52,OUT046,3482.3490039312173
FDA02,OUT017,2466.5797092909434
FDM56,OUT049,1749.8963600198927
FDE57,OUT035,2362.858997506346
FDM32,OUT045,1287.7171346578907
NCQ30,OUT027,3178.176848572852
FDQ27,OUT027,2854.9120344163935
FDT60,OUT027,3262.2408862573834
FDU43,OUT049,3742.832043423511
NCO55,OUT035,1723.3215343125944
FDG02,OUT045,2579.10409059481
FDJ28,OUT013,3179.250037241228
FDP40,OUT045,1676.839944422329
FDJ38,OUT045,3092.69076935912
NCC54,OUT017,3778.0338638750977
NCZ41,OUT046,2018.231380293372
FDK38,OUT019,306.21932436009456
FDU52,OUT013,2297.777265645627
FDC40,OUT046,1186.2470703305717
NCR30,OUT017,1104.3189968065312
NCN18,OUT017,1865.4892715447297
FDB50,OUT035,1285.0223062408613
FDG04,OUT013,3006.284014476468
FDR26,OUT035,2729.656302760206
NCT17,OUT018,2848.5032147907195
FDX35,OUT027,5445.315840282692
FDS12,OUT046,2196.7617837354037
NCZ29,OUT027,3297.5140609523105
FDB38,OUT010,401.53377726491044
FDP12,OUT013,590.7297757216959
FDP22,OUT046,941.5592923110787
FDS26,OUT018,5043.516491269407
FDR52,OUT046,3087.4056506685147
DRJ13,OUT046,2542.7230914929887
FDU48,OUT027,3262.472510297733
FDE29,OUT035,986.5923665224948
NCT29,OUT049,2017.1570232452832
DRK37,OUT018,3295.9367428056457
FDK55,OUT046,1224.03941194163
FDR07,OUT046,1214.6941456489894
FDO21,OUT027,5224.275818340013
FDK46,OUT049,4050.128080702929
FDB12,OUT045,1675.550567763792
FDT31,OUT027,4365.795858201376
FDJ33,OUT045,1914.4080153540522
FDC26,OUT027,3015.1897212271933
NCQ02,OUT045,2769.4752041671163
FDP08,OUT010,518.2424874051067
FDB11,OUT027,5947.483208057738
FDV55,OUT013,2274.1104102848435
FDW20,OUT049,2002.6710596982339
NCJ18,OUT019,316.1109775730017
FDC41,OUT018,936.1870946357565
FDE14,OUT027,2715.521749758762
FDG35,OUT013,2285.428181484747
FDF45,OUT035,1145.2011680288908
FDS19,OUT027,2239.37034638906
FDS58,OUT019,358.37316603189356
FDA26,OUT017,3898.943697779354
FDM32,OUT049,1407.6080453715185
FDL45,OUT046,2203.619513056064
FDZ55,OUT049,2608.2103225105275
FDY37,OUT049,2281.412406216752
FDO46,OUT046,2685.5598092597675
FDQ60,OUT046,2187.0739955284525
FDA19,OUT018,1823.0650230977253
FDL15,OUT046,2341.78637611029
FDM10,OUT018,2615.8733018167504
NCL05,OUT017,626.8312952305937
DRK49,OUT010,16.01382419259653
NCE18,OUT027,6459.639061210292
FDG40,OUT049,592.6402143104458
DRI59,OUT045,3762.1745406733157
FDK28,OUT035,4392.3709266225815
NCD06,OUT019,77.89467194341023
FDO11,OUT019,661.5920026363385
FDK27,OUT046,1895.5241976167508
FDT43,OUT027,1500.0503102990897
FDD38,OUT018,1445.06140979271
FDA16,OUT049,3982.2851308948057
FDL14,OUT027,3937.511401379996
NCM17,OUT049,703.8200864157711
FDD20,OUT045,1953.117382277828
FDA40,OUT045,1450.9404998070845
FDL43,OUT045,1068.1103348214042
FDV15,OUT045,1750.3125805359489
FDE52,OUT046,1461.2458166099714
NCL17,OUT010,515.6278975602261
NCJ31,OUT045,3431.5402963151973
FDR60,OUT045,1188.3856783685649
NCA18,OUT035,1902.6028810313296
FDS21,OUT027,1744.7550585203962
FDW09,OUT035,1454.3611230085044
FDL26,OUT035,2658.7988556511336
FDS47,OUT018,1164.5055568194537
FDC39,OUT046,3636.4569513077467
FDT51,OUT035,1731.7039083981576
FDK40,OUT035,4457.433864204748
NCG19,OUT045,3342.475129455957
FDZ07,OUT046,1007.0076791888694
FDF08,OUT027,2508.15573221446
FDO04,OUT013,764.9511064028457
FDK41,OUT018,1018.64816751478
FDP15,OUT049,4511.374965793635
NCD43,OUT018,1429.9854222945514
NCP18,OUT013,2434.9920676810557
FDZ51,OUT046,1610.1215200540735
DRH13,OUT035,1841.3297405293029
FDF38,OUT045,493.44976252855645
NCI43,OUT045,786.4775369179924
FDM38,OUT027,1529.7453782992275
FDS03,OUT013,1182.80438927054
DRJ47,OUT017,2845.142432448785
FDT50,OUT010,201.35060710566563
FDV02,OUT046,2744.725793950259
NCG18,OUT017,1756.273792849369
FDW52,OUT046,2744.9865007311923
FDS40,OUT035,652.8058984891511
FDN31,OUT017,3125.2026496461312
FDA37,OUT045,1944.5560473211594
FDA15,OUT046,3826.892700512236
FDL39,OUT046,2820.929232408354
FDJ53,OUT045,1807.15207883151
FDX22,OUT013,3398.1085551211854
NCZ42,OUT045,4467.172100794122
FDD56,OUT027,4831.691163813553
FDD40,OUT017,3325.3458632016395
FDS50,OUT013,3640.7743944992762
NCN14,OUT013,3163.5645185767626
FDT15,OUT013,3008.714364027547
NCS18,OUT027,2910.048211490992
NCO26,OUT010,332.6614545263178
FDF58,OUT018,900.2436557992371
NCB19,OUT013,1431.185109395674
FDH26,OUT017,2431.0647578263515
DRB24,OUT027,4018.6318287009462
FDA49,OUT018,1027.5684493858535
FDB32,OUT045,1377.2500338909958
FDI36,OUT017,3612.6237529630903
NCA17,OUT010,419.9648639823952
FDH22,OUT013,2052.164470692005
NCM26,OUT018,2330.0708662098364
FDT15,OUT027,5226.239769142076
FDB16,OUT018,1005.7461750735038
NCP54,OUT027,3270.663025923247
FDJ36,OUT013,1635.5282566612022
FDO28,OUT045,1628.3162367932755
FDU09,OUT013,866.487995056061
FDF29,OUT017,2231.5201881016214
FDY08,OUT013,2151.36867014621
DRJ59,OUT018,318.320416660262
FDT23,OUT027,2270.4697800703293
FDU15,OUT018,315.0942378857883
FDT47,OUT013,1788.152646253278
FDI53,OUT019,480.22270493743963
FDR59,OUT018,3575.394856685388
FDD53,OUT035,629.9715405952024
FDY51,OUT017,3861.846214493473
FDT04,OUT049,575.3172434335997
FDU51,OUT049,2956.424660911708
FDG14,OUT035,2578.1853123761366
NCU06,OUT045,3914.0498779681793
DRG25,OUT046,3053.810445665013
DRH49,OUT035,1414.76463220614
FDN15,OUT035,2335.2321679954043
FDL43,OUT018,932.9222076165665
NCT18,OUT049,3453.242454184902
NCB31,OUT013,3741.0858456202477
FDK57,OUT035,1946.6326358917431
FDY04,OUT019,407.0270242010149
NCP54,OUT046,1973.4906162316652
FDF41,OUT013,4037.568259523115
FDM01,OUT045,1462.4593712932365
FDW03,OUT045,1696.4190247660733
FDF28,OUT045,1932.7416894309242
FDY37,OUT017,2507.2051830272385
FDQ03,OUT017,3934.0013988290484
FDP51,OUT027,3296.992815589485
FDJ40,OUT017,1844.1423630040763
FDC32,OUT049,1482.0988315694158
DRI49,OUT027,2149.133143834828
NCW54,OUT017,946.6216709548476
FDF09,OUT017,682.1393527420023
FDP45,OUT018,2934.7277712009713
DRJ23,OUT018,2847.3155099271
FDS59,OUT017,1882.1145115732093
FDY08,OUT046,2117.846914003493
FDX16,OUT049,2417.622992054644
FDY16,OUT018,2834.1485878177414
FDK32,OUT035,2734.0156852529954
FDQ22,OUT013,675.7473442847024
NCC31,OUT018,2239.0260886435267
FDG58,OUT049,2499.032189554916
DRF48,OUT013,2908.4515753820556
DRH36,OUT049,1135.4361670087148
NCR30,OUT035,1214.5726080111313
FDB03,OUT019,343.8222220930236
FDZ28,OUT027,3343.9423168154017
FDR35,OUT017,3447.8104637372594
DRD15,OUT027,6005.828553197234
FDJ33,OUT019,295.95980778251965
FDA56,OUT010,260.20015305004176
FDP56,OUT046,648.867190074016
NCT30,OUT046,798.3260191931308
FDK15,OUT017,1658.0359172534104
FDH44,OUT018,2181.738247636361
FDV01,OUT013,2445.7334559532833
DRG03,OUT017,2504.8847179899444
FDG50,OUT027,2339.9819566904935
FDR16,OUT010,701.5415278031974
FDZ60,OUT046,1793.178478870831
DRG03,OUT045,2349.6258970996405
FDS56,OUT018,3554.513573800877
FDU33,OUT045,708.8724722628785
DRD27,OUT035,1839.5739315015899
FDW22,OUT046,3634.2815751520875
DRA24,OUT045,2618.6845405000086
FDF38,OUT049,555.5111714481563
FDX48,OUT013,2426.160314428167
FDS58,OUT018,2233.6149355804864
FDC32,OUT046,1379.1779507383849
NCQ29,OUT045,3731.9721018272503
DRK39,OUT018,1070.0494471255836
NCS38,OUT017,1841.5249048667492
DRO47,OUT013,1807.578957420239
DRG27,OUT027,1170.6976298535526
FDC57,OUT027,5523.83766331428
FDS55,OUT046,2425.3287502122866
NCJ06,OUT018,1779.5308035430742
FDO01,OUT019,7.746162356430432
NCM55,OUT045,2919.4835648174057
FDC52,OUT049,2597.296495508029
FDQ15,OUT045,1266.2653458152956
NCT30,OUT027,1455.651924403186
NCR42,OUT027,1000.27454016046
FDD28,OUT035,884.9900033001436
FDQ34,OUT049,1665.3521309103398
FDZ12,OUT027,3639.037049303549
DRE13,OUT019,233.14939637384123
NCN07,OUT019,295.79716749192175
FDM28,OUT035,3129.360892228931
FDI10,OUT017,2803.0761352014965
FDQ25,OUT013,2781.140737589546
FDA38,OUT010,27.795617857093475
DRI13,OUT049,3977.1147015343927
FDY20,OUT027,2535.265020416133
NCZ53,OUT035,3398.264620697352
NCM31,OUT013,2507.0293845400106
DRB01,OUT017,2895.8117341129773
DRF37,OUT046,4260.791899542975
NCF42,OUT049,3107.5363695602377
FDF16,OUT018,2125.136276251133
FDB41,OUT013,695.8603255509377
FDR34,OUT013,4070.037803643775
FDR15,OUT018,2131.6968823906304
NCV42,OUT019,216.33309887671294
FDW51,OUT035,3655.9325767726414
FDU36,OUT017,1690.2883954895187
FDX60,OUT049,1309.185255529674
FDY03,OUT035,1994.3878494926548
FDW55,OUT045,4461.781558798458
FDT01,OUT010,371.2634066592591
FDG58,OUT013,2470.875825075038
FDK21,OUT017,4927.1442569748915
NCS41,OUT019,585.0066143126021
FDS10,OUT045,2744.9241699576605
NCT53,OUT046,3008.2098106800954
FDJ28,OUT018,2746.1184015409203
FDX44,OUT045,1208.4474636200753
FDT20,OUT018,472.7860606522754
FDO44,OUT017,1791.6318236909754
NCX17,OUT049,3860.475427727175
FDY01,OUT017,2050.0497400736385
FDJ12,OUT027,6011.070552090386
DRK35,OUT018,468.34248347371
FDD47,OUT019,630.9143539173854
NCM53,OUT035,1755.0297541205687
FDO45,OUT013,1481.8627365340503
NCM42,OUT010,218.2258248793969
FDE04,OUT046,2857.428637954557
NCI30,OUT027,6551.905017669448
FDZ19,OUT013,2757.087595035427
FDW57,OUT013,2970.2355284265936
FDA25,OUT013,1768.1092670047801
FDT22,OUT046,1035.2209969204882
FDP51,OUT013,2035.6256269664204
FDD48,OUT027,3230.515657147226
FDY39,OUT035,3710.340355585522
FDO48,OUT010,525.5403718068872
FDD23,OUT027,5440.355590066762
DRN35,OUT027,1134.7092968638706
FDT01,OUT035,3451.527325052989
FDC20,OUT010,95.32095067322052
DRJ35,OUT035,1053.6977104226592
FDB32,OUT046,1481.0159690823905
FDL24,OUT046,3278.1094485976637
NCV42,OUT035,1915.6707314672421
FDZ46,OUT046,1834.5315343443328
FDC15,OUT013,2293.138788767396
FDD08,OUT019,14.557461738596885
FDY50,OUT049,1240.0241602737478
FDD36,OUT013,1910.3005982733503
FDG57,OUT027,1456.4264469993132
FDL21,OUT018,526.2869437813483
FDN16,OUT027,2699.2232341392873
FDJ09,OUT027,1272.4826284925334
FDS01,OUT010,504.42659036828763
FDV33,OUT017,4633.832460951083
DRE12,OUT017,1606.8260524813163
FDR07,OUT013,1298.438290519463
FDP48,OUT010,697.122084881508
NCB55,OUT035,949.2037816858494
FDQ08,OUT013,924.2507436129908
FDR34,OUT035,4685.157013213475
FDO33,OUT046,1910.2568767547066
FDP13,OUT045,715.99696855673
FDX12,OUT049,3963.4953085444195
NCT06,OUT049,2984.76333378687
FDR16,OUT019,727.2700501440272
FDE36,OUT046,3339.5697808199816
FDZ36,OUT049,3415.269346636067
FDV13,OUT045,1377.024593991689
NCZ17,OUT035,620.4401879396694
FDU56,OUT045,3069.6351598025194
FDM09,OUT035,2762.212647931723
FDV02,OUT017,2842.7294795129883
FDS34,OUT018,1525.2540703395402
FDA11,OUT049,1556.8677906306814
FDP09,OUT017,4047.4960133339623
FDB29,OUT027,3036.8072015497037
FDT19,OUT017,2980.783402864939
DRH15,OUT017,702.4085049153987
FDY38,OUT046,3453.0469358403925
FDF14,OUT027,3962.403628543041
FDN48,OUT010,239.9528733316513
FDQ12,OUT013,3736.638656153613
NCJ43,OUT045,2648.942445458093
FDE17,OUT019,549.2219605183625
FDB05,OUT035,4074.55978315843
FDH10,OUT045,2026.8272604486915
NCR06,OUT017,844.0951076937752
FDU32,OUT018,1711.1426271935406
FDD56,OUT049,2882.497572364965
FDO36,OUT018,2685.363263296542
FDH16,OUT010,176.2681578546874
FDX10,OUT018,508.79580583395136
FDZ37,OUT017,1454.075744797652
FDU31,OUT010,619.1905358881374
DRC49,OUT049,2231.3107180878287
FDL15,OUT045,2395.145499158759
FDN32,OUT019,554.0505686678682
DRH59,OUT027,1996.9745146004116
NCU29,OUT049,2541.068242248545
FDR37,OUT019,928.9562841032989
FDS14,OUT018,2132.514429113635
FDU02,OUT027,6120.410141744146
FDJ08,OUT035,3088.5854394848375
NCZ06,OUT045,3578.4379524404844
FDO31,OUT049,1264.6319559805863
FDH31,OUT018,1247.376708069579
FDS58,OUT017,2610.8125828547345
NCA53,OUT027,1298.0887090391602
FDF50,OUT046,2992.0410084340674
NCW42,OUT049,3690.557188307537
NCQ17,OUT045,2457.4722049352667
FDK51,OUT018,4187.696289357285
NCW41,OUT010,490.3923291003414
NCR29,OUT017,880.7965692296812
FDB08,OUT019,276.1790004727982
FDA40,OUT027,2291.8101231192923
FDL14,OUT018,2239.6149875996784
FDB47,OUT046,3575.728551137351
FDO03,OUT035,4569.2507511048325
DRK13,OUT019,639.2340596437559
FDX13,OUT010,605.2607339838116
FDF52,OUT046,3095.4565218891157
FDT11,OUT013,2905.1327155754907
FDB08,OUT013,2394.652441536107
FDQ28,OUT018,2278.572670348566
FDD29,OUT045,4245.181094553738
NCQ29,OUT027,6025.944858181458
NCO02,OUT013,1002.107960485147
FDR56,OUT010,510.13515029013024
NCM54,OUT049,2242.118612921617
FDP51,OUT035,1975.2678826506617
FDT38,OUT013,1122.0469119448223
FDZ20,OUT018,3452.391313805646
FDJ53,OUT013,1867.5819270468523
FDX13,OUT049,4380.528386567308
FDP58,OUT035,3686.347385694271
NCK31,OUT019,113.0528225165931
FDA35,OUT018,1702.1392418947119
FDV37,OUT018,3032.0140971028295
NCO07,OUT027,5356.651456304531
FDA20,OUT045,2839.2276358035715
FDZ59,OUT035,2815.2483756724896
NCY17,OUT017,760.7925716747309
FDQ28,OUT035,2577.378913616562
FDV35,OUT017,2411.6368975977625
FDQ36,OUT013,644.2596981498632
FDD34,OUT018,2277.756633042022
FDK51,OUT045,3641.1198565147297
FDV31,OUT035,2769.86819935275
FDR04,OUT035,1581.8343772368846
FDR14,OUT049,646.2676162575185
DRC36,OUT010,411.6079519927573
FDE39,OUT019,212.91485350468474
FDP57,OUT049,1793.2494836916305
FDE57,OUT046,2189.253630127618
NCN18,OUT046,1840.3376874655346
NCQ05,OUT018,2107.6794041822914
FDW47,OUT035,2133.1147241301815
FDV46,OUT035,2429.76124966261
NCP29,OUT045,935.8977717765986
FDE09,OUT018,1499.4817020057699
NCU06,OUT027,6058.373522216627
FDT19,OUT010,531.5824062718066
DRF15,OUT017,2481.161259730336
DRI51,OUT013,2672.8906961913963
NCX54,OUT013,1665.5944024346504
DRE01,OUT013,4250.413091421351
NCB07,OUT045,2868.7859171729688
FDU50,OUT035,1719.186925669665
FDG40,OUT035,619.0342170995236
FDW10,OUT018,2558.7627875617136
FDX51,OUT013,3050.1355263787827
NCP17,OUT045,1019.5179443023965
FDP21,OUT035,3273.0296686008933
FDL04,OUT045,1600.1850999178214
FDV23,OUT013,2013.2782886474436
FDF24,OUT046,1358.8041449752245
FDH56,OUT027,3087.3870287815284
FDB51,OUT049,922.4959194322594
FDI58,OUT027,2588.0892253637044
FDR20,OUT013,710.3511852126958
FDC51,OUT018,1778.9702457993221
FDB16,OUT027,2135.76690212522
FDE40,OUT049,922.264100887782
NCM17,OUT035,757.0177673122032
FDU56,OUT035,3423.9944669029555
FDS32,OUT019,334.11971128809387
FDX02,OUT049,3716.6865947494457
FDT39,OUT027,3497.8566080309092
FDE35,OUT017,1016.0688779657726
NCI42,OUT019,711.569762936351
DRL23,OUT046,1727.0454546469546
FDA10,OUT046,1909.8898254565147
FDA11,OUT013,1478.7823035672754
NCM06,OUT046,2495.289770823282
NCT05,OUT035,4111.190791810986
NCQ02,OUT010,361.3855455369419
NCY06,OUT049,2308.303522835434
FDY56,OUT035,4032.7637207100092
FDL02,OUT035,1856.5760052126466
NCI06,OUT035,3022.629109652574
FDQ14,OUT045,2195.333963230664
FDQ12,OUT017,4089.4394816828135
FDP36,OUT046,986.0270767075399
FDK21,OUT027,6301.3416515878225
FDO40,OUT045,2335.154202811426
NCK54,OUT019,330.05255116965145
FDY09,OUT018,2821.8065827076543
NCW30,OUT049,4037.328316054529
NCC55,OUT027,981.6189506513126
FDE58,OUT018,1553.5647628135725
FDR39,OUT013,3290.1022851194834
FDU28,OUT049,3167.837876371016
FDH08,OUT017,4092.115658252096
FDG35,OUT045,2182.4003573870136
FDG22,OUT049,614.5280900280222
FDC34,OUT035,2864.133760352227
FDP15,OUT018,3884.6186866524604
FDK34,OUT010,351.855489091937
FDU45,OUT035,2168.88983538832
FDQ04,OUT027,1100.5112273616865
FDX22,OUT018,2865.9646327601577
FDB45,OUT017,1502.7348782840982
NCH43,OUT027,5494.5745271148235
DRE60,OUT046,3590.4013160011505
FDD17,OUT027,6385.755838133978
NCM54,OUT017,2134.1567630895024
NCH55,OUT013,2067.983650917422
NCT06,OUT017,2819.026881551469
FDA48,OUT027,5863.61857960258
FDY58,OUT027,5723.362501281105
FDO25,OUT045,3372.3604321697885
FDN50,OUT045,1536.1499332527414
FDH35,OUT035,3027.1591087529673
FDK09,OUT045,4048.087813683209
FDO16,OUT013,1181.4877928502751
FDW11,OUT045,1041.9714878311052
FDU47,OUT027,3805.9148349286215
NCQ42,OUT010,296.13238206018764
FDK55,OUT027,2357.3874907828995
FDN08,OUT049,2009.3539685398525
FDT57,OUT045,3829.677814665992
FDJ12,OUT018,3283.7865290610835
DRL59,OUT017,857.4841859583664
NCN53,OUT046,959.7702911272927
FDO51,OUT010,92.14689663245872
FDK56,OUT017,3082.3719292782816
FDY12,OUT035,911.8869930785249
FDU15,OUT035,678.4268504171021
FDQ19,OUT046,4235.840729934949
DRF15,OUT045,2399.309153013407
DRE25,OUT019,167.99588655975344
FDK57,OUT018,1702.2837388532394
FDD33,OUT010,820.1547360820396
FDR34,OUT027,6191.553598693132
